332983927985668096,6
218920788009549824,17
81909233016111104,16
254370661118509057,18
230789626921484289,4
350047625170386986,9
234409990092357632,14
127876153288425473,3
129658386085052417,2
169195371690459137,15
239783590580191232,13
280849571863592961,8
264104287972360193,10
201044396127420417,5
523635609252921366,12
152888494165983233,0
216322312981446656,7
